Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost,Profit Margin,Returned,Manager,Month,Year
CA-2012-124800,26-09-2012,30-09-2012,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,119.904,6,0.2,-1.4988,121.4028,-0.0125,#REF!,#REF!,Sep,2012
CA-2012-124800,26-09-2012,30-09-2012,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.96,5,0.2,23.0965,240.8635,0.0875,#REF!,#REF!,Sep,2012
CA-2012-124800,26-09-2012,30-09-2012,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,363.648,4,0.2,-86.3664,450.0144,-0.2375,#REF!,#REF!,Sep,2012
US-2012-164448,31-10-2012,04-11-2012,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.728,2,0.2,3.2832,6.4448,0.3375,#REF!,#REF!,Oct,2012
US-2012-164448,31-10-2012,04-11-2012,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",14.75,5,0,7.08,7.67,0.48,#REF!,#REF!,Oct,2012
US-2012-164448,31-10-2012,04-11-2012,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125,20.4875,0.3125,#REF!,#REF!,Oct,2012
US-2012-164448,31-10-2012,04-11-2012,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",427.42,14,0,196.6132,230.8068,0.46,#REF!,#REF!,Oct,2012
CA-2014-122700,27-11-2014,01-12-2014,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10003092,Technology,Phones,Motorola L804,220.752,8,0.4,-40.4712,261.2232,-0.183333333,#REF!,#REF!,Nov,2014
CA-2011-120768,19-12-2011,21-12-2011,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,152.76,6,0,74.8524,77.9076,0.49,#REF!,#REF!,Dec,2011
CA-2011-120768,19-12-2011,21-12-2011,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,7.27,1,0,1.9629,5.3071,0.27,#REF!,#REF!,Dec,2011
CA-2011-120768,19-12-2011,21-12-2011,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,1819.86,14,0,163.7874,1656.0726,0.09,#REF!,#REF!,Dec,2011
US-2013-153129,27-12-2013,31-12-2013,Standard Class,FP-14320,Frank Preis,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,0,15.594,18.306,0.46,#REF!,#REF!,Dec,2013
CA-2014-106852,21-06-2014,28-06-2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,31.104,6,0.2,10.8864,20.2176,0.35,#REF!,#REF!,Jun,2014
CA-2014-106852,21-06-2014,28-06-2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,5.248,2,0.2,0.5904,4.6576,0.1125,#REF!,#REF!,Jun,2014
CA-2012-139731,15-10-2012,15-10-2012,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,263.88,3,0.2,42.8805,220.9995,0.1625,#REF!,#REF!,Oct,2012
CA-2012-139731,15-10-2012,15-10-2012,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43,5,0.3,-350.49,2803.92,-0.142857143,#REF!,#REF!,Oct,2012
CA-2014-122735,13-04-2014,16-04-2014,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,2908,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.7,5,0,13.365,16.335,0.45,#REF!,#REF!,Apr,2014
CA-2014-122735,13-04-2014,16-04-2014,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96,4,0,17.982,21.978,0.45,#REF!,#REF!,Apr,2014
CA-2014-128160,20-12-2014,25-12-2014,Second Class,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672,2,0.2,11.46,25.212,0.3125,#REF!,#REF!,Dec,2014
CA-2014-117695,06-08-2014,09-08-2014,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.3296,7.4304,0.46,#REF!,#REF!,Aug,2014
CA-2012-166135,01-10-2012,06-10-2012,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,80013,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.424,4,0.2,17.428,121.996,0.125,#REF!,#REF!,Oct,2012
CA-2013-133725,24-05-2013,29-05-2013,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.928,9,0.2,148.4946,1831.4334,0.075,#REF!,#REF!,May,2013
CA-2014-102337,14-06-2014,17-06-2014,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",164.736,4,0.2,-39.1248,203.8608,-0.2375,#REF!,#REF!,Jun,2014
CA-2014-102337,14-06-2014,17-06-2014,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,470.302,7,0.3,-87.3418,557.6438,-0.185714286,#REF!,#REF!,Jun,2014
CA-2014-102337,14-06-2014,17-06-2014,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.984,2,0.2,5.998,41.986,0.125,#REF!,#REF!,Jun,2014
US-2011-112564,23-04-2011,24-04-2011,First Class,TS-21160,Theresa Swint,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.502,3,0.7,-1.7514,4.2534,-0.7,#REF!,#REF!,Apr,2011
CA-2012-145821,01-05-2012,07-05-2012,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88.752,3,0.2,11.094,77.658,0.125,#REF!,#REF!,May,2012
US-2012-160150,19-07-2012,20-07-2012,First Class,TS-21085,Thais Sissman,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,2.025,1,0.7,-1.35,3.375,-0.666666667,#REF!,#REF!,Jul,2012
CA-2013-133711,27-11-2013,30-11-2013,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,OFF-PA-10001685,Office Supplies,Paper,Staples,70.98,7,0,34.7802,36.1998,0.49,#REF!,#REF!,Nov,2013
CA-2013-133711,27-11-2013,30-11-2013,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,3,0,45.84,45.84,0.5,#REF!,#REF!,Nov,2013
CA-2013-133711,27-11-2013,30-11-2013,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,5,0,16.875,16.875,0.5,#REF!,#REF!,Nov,2013
CA-2013-133711,27-11-2013,30-11-2013,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040,8,0,1459.2,1580.8,0.48,#REF!,#REF!,Nov,2013
CA-2014-148474,13-06-2014,20-06-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,91.2,3,0,41.952,49.248,0.46,#REF!,#REF!,Jun,2014
CA-2014-148474,13-06-2014,20-06-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94,3,0,67.941,384.999,0.15,#REF!,#REF!,Jun,2014
CA-2012-111297,17-08-2012,21-08-2012,Standard Class,SC-20440,Shaun Chance,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,52.2,9,0,23.49,28.71,0.45,#REF!,#REF!,Aug,2012
CA-2013-123722,26-09-2013,02-10-2013,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Irving,Texas,75061,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,15.936,4,0.2,5.1792,10.7568,0.325,#REF!,#REF!,Sep,2013
CA-2011-155271,04-05-2011,04-05-2011,Same Day,AA-10480,Andrew Allen,Consumer,United States,Middletown,Connecticut,6457,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0,9.8856,17.5744,0.36,#REF!,#REF!,May,2011
CA-2012-119907,01-12-2012,08-12-2012,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.424,2,0.2,19.3984,36.0256,0.35,#REF!,#REF!,Dec,2012
US-2013-128902,12-03-2013,16-03-2013,Standard Class,MB-18085,Mick Brown,Consumer,United States,Vineland,New Jersey,8360,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.006,2,0.3,-31.3722,275.3782,-0.128571429,#REF!,#REF!,Mar,2013
CA-2013-152289,27-08-2013,29-08-2013,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506,Central,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2,0.2,43.9956,115.9884,0.275,#REF!,#REF!,Aug,2013
CA-2013-152289,27-08-2013,29-08-2013,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1024.716,6,0.3,-29.2776,1053.9936,-0.028571429,#REF!,#REF!,Aug,2013
US-2013-104794,17-12-2013,20-12-2013,First Class,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10009,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,3.68,2,0,1.8032,1.8768,0.49,#REF!,#REF!,Dec,2013
CA-2011-151708,08-08-2011,14-08-2011,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.376,4,0.2,-3.0344,124.4104,-0.025,#REF!,#REF!,Aug,2011
CA-2011-151708,08-08-2011,14-08-2011,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,106.7733,-0.1125,#REF!,#REF!,Aug,2011
CA-2012-100769,16-05-2012,16-05-2012,Same Day,TH-21550,Tracy Hopkins,Home Office,United States,Jacksonville,Florida,32216,South,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,255.968,4,0.2,31.996,223.972,0.125,#REF!,#REF!,May,2012
CA-2014-139199,10-12-2014,14-12-2014,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,872.94,3,0,226.9644,645.9756,0.26,#REF!,#REF!,Dec,2014
CA-2014-139199,10-12-2014,14-12-2014,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,41.54,2,0,19.5238,22.0162,0.47,#REF!,#REF!,Dec,2014
CA-2014-139199,10-12-2014,14-12-2014,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234,Central,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,12.96,2,0,6.2208,6.7392,0.48,#REF!,#REF!,Dec,2014
US-2012-161466,24-09-2012,27-09-2012,Second Class,ON-18715,Odella Nelson,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,6.848,2,0.2,0.5992,6.2488,0.0875,#REF!,#REF!,Sep,2012
CA-2014-164959,12-07-2014,16-07-2014,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Los Angeles,California,90004,West,OFF-LA-10004272,Office Supplies,Labels,Avery 482,8.67,3,0,4.0749,4.5951,0.47,#REF!,#REF!,Jul,2014
US-2012-105676,01-12-2012,02-12-2012,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,Texas,77036,Central,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.688,4,0.6,-4.0128,10.7008,-0.6,#REF!,#REF!,Dec,2012
CA-2013-113138,20-11-2013,26-11-2013,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,17.28,6,0,5.0112,12.2688,0.29,#REF!,#REF!,Nov,2013
CA-2013-113138,20-11-2013,26-11-2013,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,3,0.2,6.4206,11.2914,0.3625,#REF!,#REF!,Nov,2013
US-2014-104955,20-03-2014,25-03-2014,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,10024,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506,28.91,7,0,13.2986,15.6114,0.46,#REF!,#REF!,Mar,2014
CA-2013-121958,14-11-2013,18-11-2013,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.136,7,0.2,5.8653,46.2707,0.1125,#REF!,#REF!,Nov,2013
CA-2014-121468,20-11-2014,21-11-2014,First Class,KD-16345,Katherine Ducich,Consumer,United States,Westminster,California,92683,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,31.968,4,0.2,2.3976,29.5704,0.075,#REF!,#REF!,Nov,2014
US-2013-108455,03-12-2013,09-12-2013,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4,0,12.4416,13.4784,0.48,#REF!,#REF!,Dec,2013
US-2013-108455,03-12-2013,09-12-2013,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7,0,19.8254,20.6346,0.49,#REF!,#REF!,Dec,2013
US-2013-108455,03-12-2013,09-12-2013,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3,0,8.8062,25.0638,0.26,#REF!,#REF!,Dec,2013
CA-2014-101210,26-08-2014,29-08-2014,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,9.728,2,0.2,1.7024,8.0256,0.175,#REF!,#REF!,Aug,2014
CA-2014-101210,26-08-2014,29-08-2014,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,3.424,1,0.2,1.07,2.354,0.3125,#REF!,#REF!,Aug,2014
US-2013-108098,15-10-2013,19-10-2013,Standard Class,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177,3,0,30.09,146.91,0.17,#REF!,#REF!,Oct,2013
CA-2011-119032,27-11-2011,03-12-2011,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2,0,1.316,2.444,0.35,#REF!,#REF!,Nov,2011
CA-2012-140410,03-11-2012,07-11-2012,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.848,7,0.2,106.1242,1106.7238,0.0875,#REF!,#REF!,Nov,2012
CA-2012-140410,03-11-2012,07-11-2012,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0,37.7874,52.1826,0.42,#REF!,#REF!,Nov,2012
CA-2012-140410,03-11-2012,07-11-2012,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0,16.614,25.986,0.39,#REF!,#REF!,Nov,2012
CA-2011-136280,29-11-2011,06-12-2011,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5.04,2,0.2,1.764,3.276,0.35,#REF!,#REF!,Nov,2011
CA-2014-151911,01-05-2014,06-05-2014,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,4,0,28.332,34.628,0.45,#REF!,#REF!,May,2014
CA-2014-166436,25-11-2014,29-11-2014,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,1,0,2.8812,2.9988,0.49,#REF!,#REF!,Nov,2014
CA-2014-166436,25-11-2014,29-11-2014,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,977.292,6,0.1,173.7408,803.5512,0.177777778,#REF!,#REF!,Nov,2014
CA-2014-139661,31-10-2014,04-11-2014,Standard Class,JW-15220,Jane Waco,Corporate,United States,Vancouver,Washington,98661,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,2,0,3.6632,5.9768,0.38,#REF!,#REF!,Oct,2014
CA-2011-123925,17-12-2011,19-12-2011,Second Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Georgia,31907,South,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,3,0,11.214,28.836,0.28,#REF!,#REF!,Dec,2011
CA-2014-152485,05-09-2014,09-09-2014,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.192,7,0.2,3.185,7.007,0.3125,#REF!,#REF!,Sep,2014
CA-2014-152485,05-09-2014,09-09-2014,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16.784,1,0.2,-0.2098,16.9938,-0.0125,#REF!,#REF!,Sep,2014
CA-2014-152485,05-09-2014,09-09-2014,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,5,0.2,3.772,9.348,0.2875,#REF!,#REF!,Sep,2014
CA-2013-141586,18-10-2013,21-10-2013,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",18.16,5,0.2,6.583,11.577,0.3625,#REF!,#REF!,Oct,2013
CA-2014-130386,13-11-2014,19-11-2014,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203,10.2357,0.3625,#REF!,#REF!,Nov,2014
CA-2014-130386,13-11-2014,19-11-2014,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,223.056,9,0.2,69.705,153.351,0.3125,#REF!,#REF!,Nov,2014
CA-2014-130386,13-11-2014,19-11-2014,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,3,0.2,-47.2542,587.3022,-0.0875,#REF!,#REF!,Nov,2014
CA-2013-100468,25-11-2013,02-12-2013,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2,0.2,3.352,30.168,0.1,#REF!,#REF!,Nov,2013
CA-2013-100468,25-11-2013,02-12-2013,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,3.0814,6.8586,0.31,#REF!,#REF!,Nov,2013
CA-2012-153388,01-08-2012,07-08-2012,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0,3.36,3.36,0.5,#REF!,#REF!,Aug,2012
CA-2012-153388,01-08-2012,07-08-2012,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1004.976,6,0.2,-175.8708,1180.8468,-0.175,#REF!,#REF!,Aug,2012
CA-2014-154935,25-12-2014,30-12-2014,Standard Class,AR-10540,Andy Reiter,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",17.88,3,0.2,5.5875,12.2925,0.3125,#REF!,#REF!,Dec,2014
CA-2013-134208,18-09-2013,24-09-2013,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Columbus,Georgia,31907,South,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,396,4,0,190.08,205.92,0.48,#REF!,#REF!,Sep,2013
CA-2014-108294,11-12-2014,11-12-2014,Same Day,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0,15.525,18.975,0.45,#REF!,#REF!,Dec,2014
CA-2014-103611,13-09-2014,16-09-2014,First Class,JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,0,3.0096,5.3504,0.36,#REF!,#REF!,Sep,2014
CA-2014-100384,25-06-2014,02-07-2014,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.6,8,0,111.824,273.776,0.29,#REF!,#REF!,Jun,2014
CA-2014-100384,25-06-2014,02-07-2014,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,35.82,9,0,11.8206,23.9994,0.33,#REF!,#REF!,Jun,2014
CA-2014-112809,19-08-2014,23-08-2014,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,200.064,3,0.2,12.504,187.56,0.0625,#REF!,#REF!,Aug,2014
CA-2014-112809,19-08-2014,23-08-2014,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,21.38,5,0.8,-33.139,54.519,-1.55,#REF!,#REF!,Aug,2014
CA-2014-112809,19-08-2014,23-08-2014,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,6.744,4,0.8,-11.4648,18.2088,-1.7,#REF!,#REF!,Aug,2014
US-2014-160759,12-12-2014,18-12-2014,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",63.686,1,0.3,-9.098,72.784,-0.142857143,#REF!,#REF!,Dec,2014
CA-2014-148446,11-12-2014,15-12-2014,Second Class,MC-17845,Michael Chen,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1669.6,4,0,116.872,1552.728,0.07,#REF!,#REF!,Dec,2014
